county,precinct,office,district,party,candidate,votes
Wakulla,01 Wakulla Station,U.S. Senate,"",REP,Marco Rubio,1296
Wakulla,02 Crawfordville,U.S. Senate,"",REP,Marco Rubio,2732
Wakulla,03 Sopchoppy,U.S. Senate,"",REP,Marco Rubio,668
Wakulla,04 Smith Creek,U.S. Senate,"",REP,Marco Rubio,150
Wakulla,05 St. Marks,U.S. Senate,"",REP,Marco Rubio,195
Wakulla,06 Medart,U.S. Senate,"",REP,Marco Rubio,842
Wakulla,07 Ivan,U.S. Senate,"",REP,Marco Rubio,1750
Wakulla,08 Shell Point,U.S. Senate,"",REP,Marco Rubio,429
Wakulla,09 Panacea,U.S. Senate,"",REP,Marco Rubio,270
Wakulla,10 Ochlockonee,U.S. Senate,"",REP,Marco Rubio,269
Wakulla,11 Bethel Church,U.S. Senate,"",REP,Marco Rubio,892
Wakulla,12 Shadeville,U.S. Senate,"",REP,Marco Rubio,992
Wakulla,01 Wakulla Station,U.S. Senate,"",DEM,Val Demings,625
Wakulla,02 Crawfordville,U.S. Senate,"",DEM,Val Demings,1180
Wakulla,03 Sopchoppy,U.S. Senate,"",DEM,Val Demings,285
Wakulla,04 Smith Creek,U.S. Senate,"",DEM,Val Demings,18
Wakulla,05 St. Marks,U.S. Senate,"",DEM,Val Demings,73
Wakulla,06 Medart,U.S. Senate,"",DEM,Val Demings,220
Wakulla,07 Ivan,U.S. Senate,"",DEM,Val Demings,657
Wakulla,08 Shell Point,U.S. Senate,"",DEM,Val Demings,200
Wakulla,09 Panacea,U.S. Senate,"",DEM,Val Demings,86
Wakulla,10 Ochlockonee,U.S. Senate,"",DEM,Val Demings,97
Wakulla,11 Bethel Church,U.S. Senate,"",DEM,Val Demings,436
Wakulla,12 Shadeville,U.S. Senate,"",DEM,Val Demings,466
Wakulla,01 Wakulla Station,U.S. Senate,"",LPF,Dennis Misigoy,7
Wakulla,02 Crawfordville,U.S. Senate,"",LPF,Dennis Misigoy,23
Wakulla,03 Sopchoppy,U.S. Senate,"",LPF,Dennis Misigoy,5
Wakulla,04 Smith Creek,U.S. Senate,"",LPF,Dennis Misigoy,0
Wakulla,05 St. Marks,U.S. Senate,"",LPF,Dennis Misigoy,1
